,record1
73955,1464.2803526448363
73956,1474.1156171284633
73957,1514.8617128463475
73958,1542.9624685138538
73959,1545.7725440806046
73960,1554.2027707808563
73961,1592.13879093199
73962,1631.4798488664987
73963,1660.9856423173803
73964,1666.6057934508815
73965,1653.9604534005036
73966,1635.6949622166246
73967,1620.2395465994962
73968,1604.7841309823677
73969,1613.2143576826195
73970,1624.454659949622
73971,1635.6949622166246
73972,1646.9352644836272
73973,1637.1
73974,1627.2647355163726
73975,1607.5942065491183
73976,1592.13879093199
73977,1572.4682619647356
73978,1547.1775818639799
73979,1517.6717884130983
73980,1472.710579345088
73981,1433.3695214105792
73982,1392.623425692695
73983,1356.092443324937
73984,1320.966498740554
73985,1297.0808564231738
73986,1294.270780856423
73987,1318.1564231738034
73988,1349.0672544080603
73989,1387.0032745591939
73990,1420.7241813602013
73991,1446.014861460957
73992,1476.9256926952141
73993,1534.532241813602
73994,1572.4682619647356
73995,1580.8984886649873
73996,1587.923677581864
73997,1582.3035264483626
73998,1575.2783375314862
73999,1558.4178841309822
74000,1537.3423173803526
74001,1530.317128463476
74002,1526.10201511335
74003,1509.2415617128463
74004,1507.836523929471
74005,1541.5574307304785
74006,1586.5186397984885
74007,1596.3539042821158
74008,1617.4294710327456
74009,1637.1
74010,1662.3906801007556
74011,1658.1755667506297
74012,1617.4294710327456
74013,1590.7337531486146
74014,1541.5574307304785
74015,1488.1659949622165
74016,1453.0400503778337
74017,1451.6350125944584
74018,1454.445088161209
74019,1476.9256926952141
74020,1469.9005037783375
74021,1441.7997481108312
74022,1384.1931989924433
74023,1325.1816120906801
74024,1294.270780856423
74025,1326.5866498740554
74026,1389.8133501259445
74027,1426.3443324937027
74028,1434.7745591939547
74029,1441.7997481108312
74030,1441.7997481108312
74031,1448.8249370277078
74032,1453.0400503778337
74033,1450.2299748110831
74034,1447.4198992443323
74035,1447.4198992443323
74036,1420.7241813602013
74037,1392.623425692695
74038,1389.8133501259445
74039,1406.6738035264484
74040,1410.8889168765743
74041,1394.0284634760706
74042,1371.5478589420654
74043,1358.9025188916876
74044,1340.6370277078086
74045,1340.6370277078086
74046,1363.1176322418135
74047,1384.1931989924433
74048,1405.268765743073
74049,1438.9896725440806
74050,1468.4954659949622
74051,1505.0264483627204
74052,1555.6078085642316
74053,1594.9488664987405
74054,1616.0244332493703
74055,1637.1
74056,1656.7705289672544
74057,1662.3906801007556
74058,1658.1755667506297
74059,1655.365491183879
74060,1649.7453400503778
74061,1628.6697732997482
74062,1604.7841309823677
74063,1594.9488664987405
74064,1583.708564231738
74065,1568.2531486146095
74066,1531.7221662468514
74067,1507.836523929471
74068,1490.9760705289673
74069,1479.7357682619647
74070,1465.6853904282116
74071,1448.8249370277078
74072,1433.3695214105792
74073,1433.3695214105792
74074,1437.5846347607053
74075,1495.1911838790932
74076,1572.4682619647356
74077,1623.0496221662468
74078,1668.0108312342568
74079,1696.111586901763
74080,1715.7821158690176
74081,1727.0224181360202
74082,1727.0224181360202
74083,1697.5166246851386
74084,1646.9352644836272
74085,1589.3287153652393
74086,1551.3926952141057
74087,1502.2163727959696
74088,1461.4702770780855
74089,1410.8889168765743
74090,1387.0032745591939
74091,1363.1176322418135
74092,1343.4471032745591
74093,1339.2319899244333
74094,1330.8017632241813
74095,1319.5614609571787
74096,1320.966498740554
74097,1320.966498740554
74098,1346.2571788413097
74099,1367.3327455919396
74100,1387.0032745591939
74101,1395.4335012594458
74102,1395.4335012594458
74103,1410.8889168765743
74104,1427.749370277078
74105,1446.014861460957
74106,1448.8249370277078
74107,1453.0400503778337
74108,1458.660201511335
74109,1469.9005037783375
74110,1482.5458438287153
74111,1498.0012594458437
74112,1506.4314861460957
74113,1509.2415617128463
74114,1514.8617128463475
74115,1513.4566750629722
74116,1512.051637279597
74117,1516.2667506297228
74118,1519.0768261964736
74119,1516.2667506297228
74120,1514.8617128463475
74121,1506.4314861460957
74122,1502.2163727959696
74123,1496.5962216624685
74124,1496.5962216624685
74125,1490.9760705289673
74126,1496.5962216624685
74127,1502.2163727959696
74128,1500.8113350125943
74129,1495.1911838790932
74130,1485.355919395466
74131,1465.6853904282116
74132,1455.8501259445843
74133,1446.014861460957
74134,1455.8501259445843
74135,1471.3055415617127
74136,1502.2163727959696
74137,1524.6969773299747
74138,1523.2919395465995
74139,1535.9372795969773
74140,1531.7221662468514
74141,1524.6969773299747
74142,1521.8869017632242
74143,1512.051637279597
74144,1500.8113350125943
74145,1492.3811083123426
74146,1478.3307304785894
74147,1482.5458438287153
74148,1475.5206549118386
74149,1464.2803526448363
74150,1451.6350125944584
74151,1446.014861460957
74152,1457.2551637279596
74153,1471.3055415617127
74154,1485.355919395466
74155,1482.5458438287153
74156,1483.9508816120906
74157,1490.9760705289673
74158,1492.3811083123426
74159,1490.9760705289673
74160,1486.7609571788412
74161,1485.355919395466
74162,1486.7609571788412
74163,1488.1659949622165
74164,1485.355919395466
74165,1486.7609571788412
74166,1490.9760705289673
74167,1490.9760705289673
74168,1492.3811083123426
74169,1493.7861460957179
74170,1492.3811083123426
74171,1490.9760705289673
74172,1492.3811083123426
74173,1490.9760705289673
74174,1489.5710327455918
74175,1490.9760705289673
74176,1488.1659949622165
74177,1482.5458438287153
74178,1482.5458438287153
74179,1483.9508816120906
74180,1485.355919395466
74181,1485.355919395466
74182,1481.14080604534
74183,1488.1659949622165
74184,1486.7609571788412
74185,1486.7609571788412
74186,1479.7357682619647
74187,1483.9508816120906
74188,1485.355919395466
74189,1485.355919395466
74190,1485.355919395466
74191,1492.3811083123426
74192,1490.9760705289673
74193,1502.2163727959696
74194,1496.5962216624685
74195,1502.2163727959696
74196,1507.836523929471
74197,1512.051637279597
74198,1502.2163727959696
74199,1500.8113350125943
74200,1482.5458438287153
74201,1468.4954659949622
74202,1448.8249370277078
74203,1434.7745591939547
74204,1420.7241813602013
74205,1412.2939546599496
74206,1403.8637279596976
74207,1395.4335012594458
74208,1394.0284634760706
74209,1401.053652392947
74210,1422.1292191435768
74211,1440.3947103274559
74212,1464.2803526448363
74213,1490.9760705289673
74214,1513.4566750629722
74215,1516.2667506297228
74216,1506.4314861460957
74217,1509.2415617128463
74218,1520.4818639798489
74219,1530.317128463476
74220,1534.532241813602
74221,1528.9120906801006
74222,1521.8869017632242
74223,1534.532241813602
74224,1533.1272040302267
74225,1526.10201511335
74226,1512.051637279597
74227,1510.6465994962216
74228,1513.4566750629722
74229,1516.2667506297228
74230,1517.6717884130983
74231,1519.0768261964736
74232,1535.9372795969773
74233,1559.8229219143577
74234,1582.3035264483626
74235,1585.1136020151132
74236,1575.2783375314862
74237,1557.012846347607
74238,1552.797732997481
74239,1576.6833753148615
74240,1603.3790931989925
74241,1603.3790931989925
74242,1585.1136020151132
74243,1564.0380352644836
74244,1562.6329974811083
74245,1603.3790931989925
74246,1631.4798488664987
74247,1621.6445843828715
74248,1578.0884130982367
74249,1545.7725440806046
74250,1521.8869017632242
74251,1490.9760705289673
74252,1460.0652392947102
74253,1451.6350125944584
74254,1440.3947103274559
74255,1424.9392947103274
74256,1415.1040302267002
74257,1392.623425692695
74258,1339.2319899244333
74259,1277.4103274559193
74260,1253.5246851385389
74261,1232.4491183879093
74262,1215.5886649874055
74263,1202.9433249370277
74264,1198.7282115869016
74265,1197.3231738035263
74266,1201.5382871536524
74267,1221.2088161209067
74268,1246.4994962216624
74269,1278.8153652392946
74270,1333.6118387909319
74271,1401.053652392947
74272,1462.875314861461
74273,1528.9120906801006
74274,1562.6329974811083
74275,1564.0380352644836
74276,1582.3035264483626
74277,1587.923677581864
74278,1572.4682619647356
74279,1558.4178841309822
74280,1545.7725440806046
74281,1523.2919395465995
74282,1524.6969773299747
74283,1542.9624685138538
74284,1564.0380352644836
74285,1573.8732997481109
74286,1571.06322418136
74287,1552.797732997481
74288,1542.9624685138538
74289,1540.1523929471032
74290,1552.797732997481
74291,1564.0380352644836
74292,1573.8732997481109
74293,1573.8732997481109
74294,1573.8732997481109
74295,1587.923677581864
74296,1593.5438287153652
74297,1597.758942065491
74298,1596.3539042821158
74299,1607.5942065491183
74300,1607.5942065491183
74301,1589.3287153652393
74302,1561.227959697733
74303,1540.1523929471032
74304,1538.747355163728
74305,1551.3926952141057
74306,1585.1136020151132
74307,1607.5942065491183
74308,1623.0496221662468
74309,1641.315113350126
74310,1639.9100755667505
74311,1630.0748110831234
74312,1621.6445843828715
74313,1620.2395465994962
74314,1613.2143576826195
74315,1579.493450881612
74316,1551.3926952141057
74317,1537.3423173803526
74318,1513.4566750629722
74319,1475.5206549118386
74320,1436.17959697733
74321,1406.6738035264484
74322,1388.4083123425692
74323,1388.4083123425692
74324,1391.2183879093197
74325,1419.319143576826
74326,1441.7997481108312
74327,1462.875314861461
74328,1474.1156171284633
74329,1485.355919395466
74330,1490.9760705289673
74331,1488.1659949622165
74332,1493.7861460957179
74333,1498.0012594458437
74334,1503.6214105793451
74335,1495.1911838790932
74336,1502.2163727959696
74337,1493.7861460957179
74338,1489.5710327455918
74339,1492.3811083123426
74340,1495.1911838790932
74341,1493.7861460957179
74342,1492.3811083123426
74343,1490.9760705289673
74344,1492.3811083123426
74345,1498.0012594458437
74346,1500.8113350125943
74347,1489.5710327455918
74348,1492.3811083123426
74349,1485.355919395466
74350,1486.7609571788412
74351,1493.7861460957179
74352,1492.3811083123426
74353,1495.1911838790932
74354,1498.0012594458437
74355,1503.6214105793451
74356,1502.2163727959696
74357,1499.406297229219
74358,1492.3811083123426
74359,1481.14080604534
74360,1481.14080604534
74361,1474.1156171284633
74362,1474.1156171284633
74363,1479.7357682619647
74364,1476.9256926952141
74365,1475.5206549118386
74366,1495.1911838790932
74367,1517.6717884130983
74368,1524.6969773299747
74369,1542.9624685138538
74370,1559.8229219143577
74371,1572.4682619647356
74372,1586.5186397984885
74373,1603.3790931989925
74374,1607.5942065491183
74375,1589.3287153652393
74376,1564.0380352644836
74377,1528.9120906801006
74378,1506.4314861460957
74379,1495.1911838790932
74380,1486.7609571788412
74381,1481.14080604534
74382,1478.3307304785894
74383,1474.1156171284633
74384,1469.9005037783375
74385,1479.7357682619647
74386,1495.1911838790932
74387,1506.4314861460957
74388,1505.0264483627204
74389,1498.0012594458437
74390,1485.355919395466
74391,1461.4702770780855
74392,1457.2551637279596
74393,1448.8249370277078
74394,1437.5846347607053
74395,1431.964483627204
74396,1426.3443324937027
74397,1419.319143576826
74398,1415.1040302267002
74399,1406.6738035264484
74400,1382.788161209068
74401,1358.9025188916876
74402,1360.3075566750629
74403,1377.1680100755666
74404,1401.053652392947
74405,1408.0788413098237
74406,1402.4586901763223
74407,1388.4083123425692
74408,1405.268765743073
74409,1450.2299748110831
74410,1520.4818639798489
74411,1580.8984886649873
74412,1606.189168765743
74413,1590.7337531486146
74414,1565.443073047859
74415,1527.5070528967253
74416,1517.6717884130983
74417,1521.8869017632242
74418,1505.0264483627204
74419,1468.4954659949622
74420,1446.014861460957
74421,1402.4586901763223
74422,1356.092443324937
74423,1320.966498740554
74424,1304.1060453400503
74425,1309.7261964735517
74426,1318.1564231738034
74427,1336.4219143576825
74428,1351.877329974811
74429,1387.0032745591939
74430,1458.660201511335
74431,1575.2783375314862
74432,1687.6813602015113
74433,1727.0224181360202
74434,1714.3770780856423
74435,1679.2511335012593
74436,1655.365491183879
74437,1655.365491183879
74438,1665.2007556675062
74439,1672.225944584383
74440,1686.276322418136
74441,1677.846095717884
74442,1659.580604534005
74443,1632.884886649874
74444,1614.6193954659948
74445,1594.9488664987405
74446,1568.2531486146095
74447,1528.9120906801006
74448,1496.5962216624685
74449,1462.875314861461
74450,1427.749370277078
74451,1388.4083123425692
74452,1360.3075566750629
74453,1337.826952141058
74454,1323.7765743073046
74455,1325.1816120906801
74456,1343.4471032745591
74457,1374.357934508816
74458,1408.0788413098237
74459,1437.5846347607053
74460,1457.2551637279596
74461,1478.3307304785894
74462,1509.2415617128463
74463,1531.7221662468514
74464,1535.9372795969773
74465,1534.532241813602
74466,1533.1272040302267
74467,1531.7221662468514
74468,1517.6717884130983
74469,1502.2163727959696
74470,1489.5710327455918
74471,1482.5458438287153
74472,1479.7357682619647
74473,1488.1659949622165
74474,1479.7357682619647
74475,1468.4954659949622
74476,1460.0652392947102
74477,1457.2551637279596
74478,1468.4954659949622
74479,1476.9256926952141
74480,1485.355919395466
74481,1474.1156171284633
74482,1498.0012594458437
74483,1517.6717884130983
74484,1531.7221662468514
74485,1513.4566750629722
74486,1502.2163727959696
74487,1503.6214105793451
74488,1520.4818639798489
74489,1541.5574307304785
74490,1561.227959697733
74491,1564.0380352644836
74492,1562.6329974811083
74493,1571.06322418136
74494,1586.5186397984885
74495,1600.5690176322419
74496,1607.5942065491183
74497,1614.6193954659948
74498,1611.8093198992442
74499,1604.7841309823677
74500,1590.7337531486146
74501,1580.8984886649873
74502,1575.2783375314862
74503,1568.2531486146095
74504,1555.6078085642316
74505,1558.4178841309822
74506,1554.2027707808563
74507,1557.012846347607
74508,1561.227959697733
74509,1572.4682619647356
74510,1578.0884130982367
74511,1578.0884130982367
74512,1572.4682619647356
74513,1579.493450881612
74514,1579.493450881612
74515,1568.2531486146095
74516,1568.2531486146095
74517,1559.8229219143577
74518,1552.797732997481
74519,1551.3926952141057
74520,1541.5574307304785
74521,1530.317128463476
74522,1521.8869017632242
74523,1520.4818639798489
74524,1512.051637279597
74525,1502.2163727959696
74526,1482.5458438287153
74527,1474.1156171284633
74528,1474.1156171284633
74529,1471.3055415617127
74530,1474.1156171284633
74531,1472.710579345088
74532,1464.2803526448363
74533,1457.2551637279596
74534,1460.0652392947102
74535,1461.4702770780855
74536,1464.2803526448363
74537,1458.660201511335
74538,1451.6350125944584
74539,1464.2803526448363
74540,1502.2163727959696
74541,1528.9120906801006
74542,1523.2919395465995
74543,1496.5962216624685
74544,1478.3307304785894
74545,1460.0652392947102
74546,1464.2803526448363
74547,1495.1911838790932
74548,1545.7725440806046
74549,1599.1639798488663
74550,1620.2395465994962
74551,1608.9992443324936
74552,1589.3287153652393
74553,1580.8984886649873
74554,1599.1639798488663
74555,1639.9100755667505
74556,1676.4410579345088
74557,1680.6561712846346
74558,1656.7705289672544
74559,1614.6193954659948
74560,1565.443073047859
74561,1517.6717884130983
74562,1485.355919395466
74563,1472.710579345088
74564,1450.2299748110831
74565,1450.2299748110831
74566,1451.6350125944584
74567,1455.8501259445843
74568,1455.8501259445843
74569,1461.4702770780855
74570,1469.9005037783375
74571,1485.355919395466
74572,1493.7861460957179
74573,1505.0264483627204
74574,1514.8617128463475
74575,1513.4566750629722
74576,1513.4566750629722
74577,1513.4566750629722
74578,1493.7861460957179
74579,1478.3307304785894
74580,1448.8249370277078
74581,1422.1292191435768
74582,1401.053652392947
74583,1405.268765743073
74584,1423.5342569269521
74585,1441.7997481108312
